COD_BARRAS,PRODUTO_ID,NOMEORDER,FORNECEDOR,LOCALIZACAO,TRIBUTACAO,NCM,ALIQUOTA_NCM,CST_PIS,CST_COFINS,NATUREZA_RECEITA_PIS_COFINS,PADRAO_COMISSAO,DESCONTO_MAXIMO,QUANTIDADEORDER,TABELA,VENDA,PROMOCAO,VALOR_ULT_COMPRA,MARGEM,TOTAL_PRVENDA,TOTAL_PRPROMOCAO,TOTAL_PRCOMPRA,VALOR
7896472502080,12164,OCYLIN 500MG C/21,MULTILAB,,ST,30041012,32.000009,4,4,201,0,10,0,,"26,71999931",0,"18,44000053","44,9023782",0,0,0,"26,71999931"
7896472502790,19005,OCYLIN BD 875MG C/14CP,MULTILAB,,ST,30041012,0,4,4,201,0,10,0,,"24,36000061",0,"20,07999992","21,31474454",0,0,0,"24,36000061"
7897460400326,6205,ODONTOVAC INJ FA C/PENIC + AMP DIL,NIKKHO,,ST,30049099,0,4,4,201,0,10,0,,"0.0,25",0,"12,96000004","33,10185146",0,0,0,"0.0,25"
7898040321321,8671,OESTROGEL 80G,PERFUMARIA HIGIENE E LIMPEZA,,ST,30043939,"26.0,33",4,4,201,0,10,0,,"61,11000061",0,"29,37000084","108,0694548",0,0,0,"61,11000061"
7898948648179,44695,"OESTROGEL PUMP 0,6 MG/G GEL 80 G",BESINS HEALTHCARE BRASIL LTDA,,ST,30043939,0,4,4,201,0,0,0,"78.0,86","78,86000061",0,"57,93000031","36,12981218",0,0,0,"78,86000061"
7894650013380,42957,OFF BABY C/ICARIDINA REPELENTE LOCAO 117 ML,JOHNSON & JOHNSON,,18.0%,38089199,0,1,1,,0,15,0,,"33,90000153",0,"21,32999992","58,9310907",0,0,0,"33,90000153"
7894650088807,17693,OFF KIDS REPELENTE LOCAO 117 ML,PERFUMARIA HIGIENE E LIMPEZA,,18.0%,38089199,32.000009,1,1,,0,5,0,,"20,89999962","20,89999962","13,89000034","50,4679561",0,0,0,"20,89999962"
7894650003213,38054,OFF REPELENTE (KIDS OU COSMETIC) LOCAO FR 117 ML,PERFUMARIA HIGIENE E LIMPEZA,,18.0%,38089199,0,1,1,,0,5,0,,"12,89999962","12,89999962","10,73499966","20,16767612",0,0,0,"12,89999962"
7897316800256,6206,OFLOX COLIRIO FR 5 ML,ALLERGAN,,ST,30049069,32.000009,4,4,201,0,10,0,"51.0,55","51,54999924","37.0,5","26,95000076","39,14656378",0,0,0,"37.0,5"
7896112144113,8480,OFLOXACINA SOL INJ 400MG/10ML CX C/,TEUTO,,ST,30049099,0,4,4,201,0,10,0,,"78,61000061",0,"56,86999893","38,22754016",0,0,0,"78,61000061"
7896548132708,29729,OFLOXACINO,ALCON,,ST,30049099,0,4,4,201,0,15,0,,"15,14999962",0,"10,96000004","38,22992305",0,0,0,"15,14999962"
7896004713830,27310,"OFLOXACINO 0,3% SOL. OFT. FR 5 ML",GERMED GENERICO,,ST,30049079,"26.0,33",4,4,201,0,10,0,,"17,55999947","11,80000019","4,380000114","169,40639",0,0,0,"11,80000019"
7896004713847,33681,"OFLOXACINO 0,3% SOL. OFT. FR 5 ML",EMS GENERICO,,ST,30049079,"26.0,33",4,4,201,0,10,0,"29.0,18","29,18000031",11,"4,289999962","156,4102587",0,0,0,11
7894916142960,27056,OFLOXACINO 5ML,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,,ST,30049079,0,4,4,201,0,10,0,,"18,61000061",0,"10,14000034","83,5305718",0,0,0,"18,61000061"
7896212469956,6208,OFLOXAN C/10 COMP,JANSSEN-CILAG,,ST,30049099,0,4,4,201,0,10,0,,"52,63999939",0,"38,08000183","38,23528587",0,0,0,"52,63999939"
7896212413447,6209,OFLOXAN C/14 COMP,JANSSEN-CILAG,,ST,30049099,0,4,4,201,0,10,0,,74,0,"53,52999878","38,24024227",0,0,0,74
7896212469963,6210,OFLOXAN C/20 COMP,JANSSEN-CILAG,,ST,30049099,0,4,4,201,0,10,0,,"102,8399963",0,"73,58000183","39,76623237",0,0,0,"102,8399963"
7896212414451,6207,OFLOXAN C/6 COMP,JANSSEN-CILAG,,ST,30049099,0,4,4,201,0,10,0,,"31,13999939",0,"22,53000069","38,21570546",0,0,0,"31,13999939"
7896094917408,43306,"OFOLATO 8,5 MG CX C/90 CPR",COSMED IND.DE COSM￉TICO E MEDICAMENTOS S/A,,18.0%,21069030,0,1,1,,0,10,0,,"123.0,5",0,"98,01999664","25,99469928",0,0,0,"123.0,5"
7898074614109,10318,OFOXIN SOL OTO FR VD CGT X10ML,ZAMBON,,ST,30049069,0,4,4,201,0,10,0,,"38,68999863",0,"19,68000031","96,59551843",0,0,0,"38,68999863"
7896548197677,27843,OFTANE,ALCON,,ST,33079000,"26.0,33",4,4,202,0,10,0,,"25,32999992",0,"16,88999939","49,97040165",0,0,0,"25,32999992"
7896548197370,22918,OFTANE 15ML,ALCON,,ST,30049099,"26.0,33",4,4,201,0,10,0,,"32,52999878",0,"24,45999908","32,99264103",0,0,0,"32,52999878"
7896782800784,6211,OFTAZUL FR C/15 ML,HERALD'S,,ST,30049069,0,4,4,201,0,10,0,,"7,900000095",0,"5,940000057","32,99663332",0,0,0,"7,900000095"
7896180300084,13787,OFTPRED,LATINOFARMA,,ST,30043999,32.000009,4,4,201,0,10,0,,"29,54999924",0,"21,27000046","38,92806112",0,0,0,"29,54999924"
7891158025761,8160,OGASTRO 15MG CX C/14 CAPS,BBL-INDￚSTRIA E COM￉RCIO LTDA,,ST,30049099,0,4,4,201,0,10,0,,"39,90999985",0,"28,87000084","38,2403834",0,0,0,"39,90999985"
7891158019388,7641,OGASTRO 30 MG CX C/ 7 CAPSULAS,BBL-INDￚSTRIA E COM￉RCIO LTDA,,ST,30049099,0,4,4,201,0,10,0,,"40,88000107",0,"29,56999969","38,24822959",0,0,0,"40,88000107"
7891158025051,7762,OGASTRO 30 MG CX C/14 CAPSULAS,BBL-INDￚSTRIA E COM￉RCIO LTDA,,ST,30049099,0,4,4,201,0,10,0,,"77,98000336",0,"56,40999985","38,23790741",0,0,0,"77,98000336"
7891158025747,7806,OGASTRO 30 MG CX C/28 CAPSULAS,BBL-INDￚSTRIA E COM￉RCIO LTDA,,ST,30049099,0,4,4,201,0,10,0,,"148,3099976",0,"107,2900009","38,23282346",0,0,0,"148,3099976"
7897700031235,42007,OGESTAN PLUS CX C/30 CAPS,BESINS HEALTHCARE BRASIL LTDA,,18.0%,21069030,0,1,1,,0,0,0,,"99,90000153",0,"79,26999664","26,02498519",0,0,0,"99,90000153"
7899640808779,43747,OHDE 15.000 U.I. CX C/4 CAPS,MOMENTA FARMACEUTICA LTDA,,ST,30045050,0,4,4,201,0,0,0,"55.0,86","55,86000061",0,"35,27999878","58,33334054",0,0,0,"55,86000061"
7899640808786,43523,OHDE 7.000 U.I. CX C/4 CAPS,MOMENTA FARMACEUTICA LTDA,,ST,30045050,0,4,4,201,0,0,0,"18.0,85","18,85000038",0,"11,77000046","60,15292819",0,0,0,"18,85000038"
7899640808755,44911,OHDE CAPS 1000UI CX C/ 30 CAPS,MOMENTA FARMACEUTICA LTDA,,ST,30045050,0,4,4,201,0,0,0,"33.0,79","33,79000092",0,"21,35000038","58,26698038",0,0,0,"33,79000092"
7896251800291,8555,OILATUM CREME 60G,STIEFEL OTC,,ST,33049910,0,4,4,202,0,10,0,,"26,54999924",0,"18,82999992","40,99840332",0,0,0,"26,54999924"
7896251802073,15791,OILATUM JUNIOR,STIEFEL OTC,,ST,33049990,"48.0,47",4,4,202,0,10,0,,"45,51100159",0,"32,04999924","42,00000833",0,0,0,"45,51100159"
7896251802080,19774,OILATUM JUNIOR SAB. 100G,STIEFEL OTC,,ST,34011190,"0.0,28",6,6,128,0,5,0,,"18,14999962",0,"12,10000038","49,99999212",0,0,0,"18,14999962"
7896251800475,8556,OILATUM LOCAO CREMOSA 120ML,STIEFEL OTC,,ST,33049910,"48.0,47",4,4,202,0,10,0,,"25,90999985",0,"19,63999939","31,92464691",0,0,0,"25,90999985"
7896251800963,8557,OILATUM SABONETE UN.100G,STIEFEL OTC,,ST,34011190,"0.0,28",6,6,128,0,10,0,,"19,51000023",0,"13,01000023","49,96156715",0,0,0,"19,51000023"
7896004729909,33682,OLANZAPINA,EMS GENERICO,,ST,30049079,32.000009,4,4,201,0,15,0,"632.0,47","632,4699707",0,"326,8999939","93,47506348",0,0,0,"632,4699707"
7896004729862,33683,OLANZAPINA,EMS GENERICO,,ST,30049079,32.000009,4,4,201,0,15,0,"216.0,78","216,7799988",0,"110,6299973","95,95046928",0,0,0,"216,7799988"
7896004729886,33684,OLANZAPINA,EMS GENERICO,,ST,30049079,32.000009,4,4,201,0,15,0,"320.0,15","320,1499939",0,"163,4299927","95,8942717",0,0,0,"320,1499939"
7896422526111,34465,OLANZAPINA,MEDLEY GENERICOS,,ST,30049079,0,4,4,201,0,15,0,,"740,3400269",0,"350,0100098","111,5196726",0,0,0,"740,3400269"
7896422526012,34466,OLANZAPINA,MEDLEY GENERICOS,,ST,30049079,"26.0,33",4,4,201,0,15,0,,"250,7299957",0,"118,5299988","111,5329438",0,0,0,"250,7299957"
7896422526067,34467,OLANZAPINA,MEDLEY GENERICOS,,ST,30049079,"26.0,33",4,4,201,0,15,0,,"370,1900024",0,175,"111,5371443",0,0,0,"370,1900024"
7896004729923,34047,OLANZAPINA,GERMED GENERICO,,ST,30049079,"26.0,33",4,4,201,0,15,0,,"185,0299988",0,"110,6299973","67,25120073",0,0,0,"185,0299988"
7896004729947,34048,OLANZAPINA,GERMED GENERICO,,ST,30049079,"26.0,33",4,4,201,0,15,0,,"273,3599854",0,"163,4299927","67,2642707",0,0,0,"273,3599854"
7896004729961,34046,OLANZAPINA,GERMED GENERICO,,ST,30049079,32.000009,4,4,201,0,15,0,,"546,8099976",0,"326,8999939","67,27133918",0,0,0,"546,8099976"
7895296112130,41321,OLANZAPINA 10 MG CX C/28 CPR,NOVA QUIMICA,,ST,30049079,0,4,4,201,0,10,0,"660.0,93","660,9299927",72,"53,22999954","35,26207142",0,0,0,72
7898146827826,43153,OLANZAPINA 5 MG CX C/30 CPR,BIOLAB SANUS,,ST,30049079,0,4,4,201,0,10,0,"0.0,12","132,1199951",52,"41,41999817","25,54322139",0,0,0,52
7896004730547,31483,OLAZOFREN,LEGRAND / EMS,,ST,30049069,0,4,4,201,0,10,0,,"83,86000061",0,"91,73999786","-8,589489249",0,0,0,"83,86000061"
7896004730585,31482,OLAZOFREN,LEGRAND / EMS,,ST,30049069,0,4,4,201,0,10,0,,"225,3399963",0,"271,0599976","-16,86711489",0,0,0,"225,3399963"
7896004730561,31484,OLAZOFREN,LEGRAND / EMS,,ST,30049069,32.000009,4,4,201,0,10,0,,"126,6500015",0,"135,5099945","-6,538257944",0,0,0,"126,6500015"
7896261011595,19238,OLCADIL 1 MG CX C/30 CPR,NOVARTIS,,ST,30049073,32.000009,4,4,201,0,10,0,,"40,06000137","35,59999847","26,46500015","34,51728044",0,0,0,"35,59999847"
7896261011762,6212,OLCADIL 1MG C/20,NOVARTIS,,ST,30049073,32.000009,4,4,201,0,10,0,,"26,70999908",0,"10,72999954","148,9282407",0,0,0,"26,70999908"
7896261002593,6213,OLCADIL 2 MG C/20,NOVARTIS,,ST,30049073,0,4,4,201,0,10,0,,"24,52000046",0,"16,92000008","44,91725974",0,0,0,"24,52000046"
7896261011601,19356,OLCADIL 2 MG CX C/30 CPR,NOVARTIS,,ST,30049073,32.000009,4,4,201,0,10,0,,"63,15000153",0,"36,92499924","71,02235025",0,0,0,"63,15000153"
7896261002609,7482,OLCADIL 4MG C/20,NOVARTIS,,ST,30049073,0,4,4,201,0,10,0,,"36,97999954",0,"25,52000046","44,90595172",0,0,0,"36,97999954"
7896261011755,23185,OLCADIL 4MG C/30,NOVARTIS,,ST,30049073,0,4,4,201,0,10,0,,"55,49000168",0,"38,29000092","44,92034566",0,0,0,"55,49000168"
27898126406717,41062,OLEO ARGAN/CARTAMO BIO EXTRATUS SPECIALISTE 8 ML,H F DISTRIBUIDORA DE COMESTICOS EIREEL - ME,,ST,33059000,0,4,4,202,0,0,0,,"16.0,5",0,"12,28999996","34,25549269",0,0,0,"16.0,5"
7897058800057,11361,OLEO ATALAIA 120 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,"48.0,47",4,4,202,0,5,0,,"12,55000019",0,"8,960000038","40,06696582",0,0,0,"12,55000019"
7891142109019,21290,OLEO BRONZ. COPPERTONE 130ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33049990,0,4,4,202,0,5,0,,"12.0,5",0,1,1150,0,0,0,"12.0,5"
7896609511930,18174,OLEO BRONZ. PAYOT RAYS,PERFUMARIA HIGIENE E LIMPEZA,,ST,33049990,0,4,4,202,0,5,0,,"22,04999924",0,"14,22999954","54,95432148",0,0,0,"22,04999924"
7896609511954,18173,OLEO BRONZ. PAYOT VITE,PERFUMARIA HIGIENE E LIMPEZA,,ST,33049990,0,4,4,202,0,5,0,,"40,43000031",0,"26,09000015","54,96358784",0,0,0,"40,43000031"
7891010505141,21280,OLEO BRONZ. SUNDOWN,PERFUMARIA HIGIENE E LIMPEZA,,ST,33049990,"48.0,47",4,4,202,0,5,0,,"13,97999954",0,"9.0,5","47,15788992",0,0,0,"13,97999954"
7891010013226,15248,OLEO BRONZ. SUNDOWN GOLD 125ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33049990,"48.0,47",4,4,202,0,5,0,,"10,89999962",0,1,"989,9999619",0,0,0,"10,89999962"
7896902200685,13811,OLEO BRONZ. SUNLESS 120ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33049990,"48.0,47",4,4,202,0,5,0,,"5,599999905",0,"3.0,5","59,99999728",0,0,0,"5,599999905"
7896902201064,26449,OLEO BRONZ. SUNLESS 120ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33049990,"48.0,47",4,4,202,0,5,0,,"5,599999905",0,"3.0,5","59,99999728",0,0,0,"5,599999905"
7896902200692,23566,OLEO BRONZ. SUNLESS CENOURA 120 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33049990,"48.0,47",4,4,202,0,0,2,,"24,98999977",0,"13,13333321","90,27918792","49,97999954",0,"26,26666641","24,98999977"
7896902240148,23567,OLEO BRONZ. SUNLESS URUCUM 120 ML,FARMAX,,ST,33049990,"48.0,47",4,4,202,0,0,0,,"24,98999977",0,"14,14333344","76,69101762",0,0,0,"24,98999977"
7891176141023,17534,OLEO BRONZ. TAN TOM 100ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33049990,0,4,4,202,0,5,0,,"5,400000095",0,"3,190000057","69,27899682",0,0,0,"5,400000095"
7896094906860,12592,OLEO BRONZEADOR CENOURA BRONZE FPS 02 FR 110 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33049990,"48.0,47",4,4,202,0,5,0,,"15,89999962","15,89999962","11,26049995","41,20154241",0,0,0,"15,89999962"
7896094903982,38903,OLEO BRONZEADOR CENOURA BRONZE FPS 06 FR 110 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33049990,0,4,4,202,0,5,0,,23,23,"16,45999908","39,73269307",0,0,0,23
7898126400926,18302,OLEO CAP. BIO EXTRATUS 120ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,"48.0,47",4,4,202,0,5,0,,"12,15999985",0,"7,599999905",60,0,0,0,"12,15999985"
7896679221012,20862,OLEO CAP. IDEAL 100ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33049990,0,4,4,202,0,5,0,,"1,840000033",0,"1,230000019","49,59349633",0,0,0,"1,840000033"
7896679221005,20090,OLEO CAP. IDEAL 100ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,"0.0,28",4,4,202,0,5,0,,"1,840000033",0,"1,230000019","49,59349633",0,0,0,"1,840000033"
7896679220244,15283,OLEO CAP. IDEAL 100ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33049990,0,4,4,202,0,5,0,,"1,840000033",0,"1,230000019","49,59349633",0,0,0,"1,840000033"
7896679220886,15282,OLEO CAP. IDEAL 100ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33049990,"0.0,28",4,4,202,0,5,0,,"1,840000033",0,"1,230000019","49,59349633",0,0,0,"1,840000033"
7896679221036,18927,OLEO CAP. IDEAL 100ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33049990,0,4,4,202,0,5,0,,"1,840000033",0,"1,230000019","49,59349633",0,0,0,"1,840000033"
7896679221029,18925,OLEO CAP. IDEAL 100ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33049990,0,4,4,202,0,5,0,,"1,840000033",0,"1,230000019","49,59349633",0,0,0,"1,840000033"
7896679221050,18926,OLEO CAP. IDEAL 100ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,0,4,4,202,0,5,0,,"1,840000033",0,"1,230000019","49,59349633",0,0,0,"1,840000033"
7896679221067,18673,OLEO CAP. IDEAL 100ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33049990,"0.0,28",4,4,202,0,5,0,,"1,840000033",0,"1,230000019","49,59349633",0,0,0,"1,840000033"
7896679222521,21288,OLEO CAP. IDEAL 100ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,0,4,4,202,0,5,0,,"1,840000033",0,"1,230000019","49,59349633",0,0,0,"1,840000033"
7896679220237,18924,OLEO CAP. IDEAL 30ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,0,4,4,202,0,5,0,,"0,879999995",0,"0,629999995","39,68253998",0,0,0,"0,879999995"
7896445900523,16011,OLEO CAP. LOHANNY 100ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,0,4,4,202,0,5,0,,"7,409999847",0,0,0,0,0,0,0
7896085813115,11776,OLEO CAP. NAZCA 100ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,0,4,4,202,0,5,0,,"4,460000038",0,"3,190000057","39,81191091",0,0,0,"4,460000038"
7896085813122,11779,OLEO CAP. NAZCA 100ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,0,4,4,202,0,5,0,,"4,460000038",0,"3,190000057","39,81191091",0,0,0,"4,460000038"
7898005712911,21474,OLEO CAP. TUT HAIR,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,0,4,4,202,0,5,0,,"12,02000046",0,"7,510000229","60,05326353",0,0,0,"12,02000046"
7896223403130,20621,OLEO CAP. TUTANNOL 65ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,0,4,4,202,0,5,0,,"4,489999771",0,"1,460000038","207,5342229",0,0,0,"4,489999771"
7896223403277,20622,OLEO CAP. TUTANNOL 65ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,0,4,4,202,0,5,0,,"4,489999771",0,"1,460000038","207,5342229",0,0,0,"4,489999771"
7896223403253,20623,OLEO CAP. TUTANNOL 65ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,0,4,4,202,0,5,0,,"4,489999771",0,"1,460000038","207,5342229",0,0,0,"4,489999771"
7896223403017,20624,OLEO CAP. TUTANNOL 65ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,0,4,4,202,0,5,0,,"4,489999771",0,"1,460000038","207,5342229",0,0,0,"4,489999771"
7896223402881,20625,OLEO CAP. TUTANNOL 65ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,0,4,4,202,0,5,0,,"4,489999771",0,"1,460000038","207,5342229",0,0,0,"4,489999771"
7898317020421,19868,OLEO CAP. VITA SEIVA 100ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,0,4,4,202,0,5,0,,"0.0,25",0,"2,319999933","40,08621093",0,0,0,"0.0,25"
7898317020476,20089,OLEO CAP. VITA SEIVA 100ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,0,4,4,202,0,5,0,,"0.0,25",0,"2,319999933","40,08621093",0,0,0,"0.0,25"
7898317020469,19657,OLEO CAP. VITA SEIVA 100ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,0,4,4,202,0,5,0,,"0.0,25",0,"2,319999933","40,08621093",0,0,0,"0.0,25"
7898317020452,19656,OLEO CAP. VITA SEIVA 100ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,0,4,4,202,0,5,0,,"0.0,25",0,"2,319999933","40,08621093",0,0,0,"0.0,25"
7898317020414,19487,OLEO CAP. VITA SEIVA 100ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,0,4,4,202,0,5,0,,"0.0,25",0,"2,319999933","40,08621093",0,0,0,"0.0,25"
7898317020483,19216,OLEO CAP. VITA SEIVA 100ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,0,4,4,202,0,5,0,,"0.0,25",0,"2,319999933","40,08621093",0,0,0,"0.0,25"
7898317020407,19217,OLEO CAP. VITA SEIVA 100ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,0,4,4,202,0,5,0,,"0.0,25",0,"2,319999933","40,08621093",0,0,0,"0.0,25"
7898907053327,32329,OLEO CAPIL. DE BAMBU,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,0,4,4,202,0,5,0,,"2,200000048",0,0,0,0,0,0,0
7896000727510,43543,OLEO CAPILAR NIELY GOLD AGUA DE COCO FR 100 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,0,4,4,202,0,5,0,,"7,900000095",0,"6,96999979","13,34290291",0,0,0,"7,900000095"
7898524349506,41430,OLEO CAPILAR S. LINE MEU LISO ALISADO/REL. 100 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,0,4,4,202,0,5,0,,"14,89999962","14,89999962","9,135000229","63,10891347",0,0,0,"14,89999962"
7898623950917,41431,OLEO CAPILAR S. LINE TODECACHOS ARGAN/COCO/MANGA,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,0,4,4,202,0,5,0,,"14,89999962","14,89999962","10,40999985","43,13160266",0,0,0,"14,89999962"
7898623950542,41432,OLEO CAPILAR S. LINE TODECACHOS COCO PURISSIMO,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,0,4,4,202,0,5,0,,"14,89999962","14,89999962","10,40999985","43,13160266",0,0,0,"14,89999962"
7898623950559,41433,OLEO CAPILAR S. LINE TODECACHOS RICINO PURO 100 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,0,4,4,202,0,5,0,,"14,89999962","14,89999962","10,40999985","43,13160266",0,0,0,"14,89999962"
7896016604379,44174,OLEO COCO DUCOCO 200 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,15131900,0,6,6,125,0,5,0,,"16,89999962",0,"11,93000031","41,65967465",0,0,0,"16,89999962"
7896279104944,32348,OLEO CONFORADO P/PERNAS DR.ALIVI,PERFUMARIA HIGIENE E LIMPEZA,,ST,33049990,0,4,4,202,0,5,0,,"3,099999905",0,0,0,0,0,0,0
7898077573854,32332,OLEO CORPOR.FLORAL FINAFLOR,PERFUMARIA HIGIENE E LIMPEZA,,ST,33049990,0,4,4,202,0,5,0,,"13,89999962",0,0,0,0,0,0,0
7896086911506,18225,OLEO CORPORAL MARIGOLD OIL 240 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33049990,0,4,4,202,0,5,0,,"22,95000076",0,"14,80000019","55,06757072",0,0,0,"22,95000076"
7896086914187,18222,OLEO CORPORAL PITANGA 240 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33049990,0,4,4,202,0,5,0,,"26,80999947",0,"17,29999924","54,97110201",0,0,0,"26,80999947"
7896024402455,16654,OLEO CORPORAL SUAVITY 120ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33049990,0,4,4,202,0,5,0,,"3,980000019",0,1,"298,0000019",0,0,0,"3,980000019"
7898934078843,40535,OLEO CORPORAL VITA SEIVA AMENDOAS/BAUNILHA 130 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,202,0,5,0,,"13,89999962",0,"9,460000038","46,93445626",0,0,0,"13,89999962"
7898934078836,40538,OLEO CORPORAL VITA SEIVA AMENDOAS/COLAGENO 130 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,202,0,0,0,,"13,89999962",0,"9,460000038","46,93445626",0,0,0,"13,89999962"
7898077572239,32331,OLEO CORPORAL.  AVELￃ FINAFLOR,PERFUMARIA HIGIENE E LIMPEZA,,ST,33049990,0,4,4,202,0,5,0,,"13,89999962",0,0,0,0,0,0,0
7896023792236,34885,OLEO DE ALHO,CATARINENSE,,18.0%,21069030,0,1,1,,0,10,0,,26,0,"19,45999908","33,60740608",0,0,0,26
7898947407630,38353,OLEO DE ALHO (VITAMINLIFE) 500 MG PTE 60 CAPS,ALIMENTO,,18.0%,21069030,0,1,1,,0,0,0,,"17,89999962","17,89999962","7,572500229","136,3816319",0,0,0,"17,89999962"
7898926212439,37722,OLEO DE ALHO 250 MG (ORANGE) PTE 60 CAPS,ALIMENTO,,18.0%,21069030,0,1,1,,0,0,0,,"15,89999962","15,89999962","7,630000114","108,3879342",0,0,0,"15,89999962"
7896029900109,8943,OLEO DE ALHO FONTOVIT,FONTOVIT,,18.0%,21069030,0,1,1,,0,10,0,,"12,85000038",0,"12,85000038",0,0,0,0,"12,85000038"
7896279102650,16580,OLEO DE AMENDOA DOCE 100 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35.0,16",4,4,202,0,5,0,,"4,099999905",0,"2,930000067","39,93173417",0,0,0,"4,099999905"
7896947031114,40703,OLEO DE AMENDOAS (AVANTE) FR 100 ML,AVANTE,,ST,33049990,0,4,4,202,0,5,0,,"5,900000095","5,900000095","3,595000029","64,11683028",0,0,0,"5,900000095"
7898919411917,40869,OLEO DE AMENDOAS C/AVELA PAIXAO FR 100 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,202,0,5,0,,15,"13.0,5","7,389999866","82,67929965",0,0,0,"13.0,5"
7898919411924,40871,OLEO DE AMENDOAS C/MACADAMIA PAIXAO FR 100 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,202,0,5,0,,"11,89999962",0,"8,289666176","43,5522175",0,0,0,"11,89999962"
7896279103787,31677,OLEO DE AMENDOAS COM COLAGENO,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35.0,16",4,4,202,0,5,0,,"5,300000191",0,"3,299999952","60,60606871",0,0,0,"5,300000191"
7896023740121,34886,OLEO DE AMENDOAS DOCES,CATARINENSE,,ST,33049990,32.000009,4,4,202,0,10,0,,"6,739999771",0,"4,679999828","44,01709441",0,0,0,"6,739999771"
7896902211063,38812,OLEO DE AMENDOAS FARMAX (NOVO 2) FR 100 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33059000,0,4,4,202,0,0,0,,"8,989999771",0,"5,183333397","73,44050793",0,0,0,"8,989999771"
7896902209374,36399,OLEO DE AMENDOAS FARMAX (NOVO) FR 100 ML,FARMAX,,ST,33049990,"0.0,28",4,4,202,0,5,0,,"5.0,5","5.0,5","2,980000019","84,56375721",0,0,0,"5.0,5"
7896902216785,10255,OLEO DE AMENDOAS FARMAX FR 100 ML,FARMAX,,ST,33059000,"0.0,28",4,4,202,0,0,0,,"3,299999952","3,299999952","2,05583334","60,51884599",0,0,0,"3,299999952"
7898919411931,40870,OLEO DE AMENDOAS TENTADORA PAIXAO FR 100 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,202,0,5,0,,"11,89999962",0,"8,289666176","43,5522175",0,0,0,"11,89999962"
